microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
12439,1.005,-0.081,0.023,-0.793,0.183,2.441,-72.246,-84.111,-151.37,3
12464,1.027,-0.037,-0.053,-0.305,2.014,-0.061,-139.318,-86.688,122.635,3
12572,1.003,-0.077,0.031,-0.122,-0.244,1.038,-72.878,-84.029,-152.809,3
12600,1.029,-0.028,-0.039,-0.488,0.183,0.977,-138.29,-86.671,121.8,3
12660,1.031,-0.031,-0.046,-0.305,-1.892,0.305,-139.565,-86.627,123.305,3
12662,1.007,-0.074,0.026,-0.366,0.305,-0.305,-72.713,-84.073,-154.979,3
12737,1.006,-0.078,0.028,-1.099,0.793,0.854,-72.274,-84.128,-157.407,3
12764,1.024,-0.046,-0.047,-0.916,0.977,-0.244,-140.279,-86.66,124.069,3
12841,1.007,-0.079,0.03,0,0.122,-0.244,-71.999,-84.161,-159.439,3
12872,1.032,-0.038,-0.031,-0.183,-1.709,-0.061,-141.4,-86.572,125.359,3
12932,1.011,-0.076,0.032,0,0.793,1.465,-71.845,-84.15,-160.994,3
12990,1.033,-0.046,-0.043,-0.183,0.671,-0.122,-140.867,-86.649,124.931,3
13037,1.005,-0.076,0.032,0.061,0.366,2.38,-72.114,-84.029,-162.125,3
13094,1.027,-0.025,-0.057,0.183,2.014,-0.732,-138.873,-86.781,123.124,3
13142,1.003,-0.075,0.031,-0.549,0.122,0.244,-71.719,-83.996,-164.136,3
13169,1.027,-0.027,-0.04,0.061,-1.099,-0.854,-140.493,-86.743,124.931,3
13274,1.036,-0.037,-0.034,0.183,-1.221,-0.488,-142.086,-86.671,126.634,3
13337,1.009,-0.08,0.035,-0.488,0.549,1.221,-70.757,-84.1,-167.536,3
13396,1.03,-0.046,-0.047,-0.549,0.793,0.061,-141.652,-86.743,126.277,3
13429,1.006,-0.075,0.027,0.488,0.244,1.16,-70.895,-84.04,-168.618,3
13469,1.032,-0.026,-0.044,0.183,0,0.732,-140.757,-86.748,125.552,3
13535,1.006,-0.078,0.036,-0.732,0.183,1.404,-71.021,-84.007,-169.673,3
13610,1.027,-0.03,-0.052,-0.793,0.366,0.549,-139.933,-86.792,124.805,3
13636,1.005,-0.075,0.029,-0.305,0.427,0.183,-71.016,-83.996,-170.788,3
13704,1.026,-0.03,-0.043,0.488,-0.977,0.122,-140.735,-86.737,125.711,3
0,1.03,-0.055,-0.032,0.793,0.671,-0.671,-123.475,-87.006,108.402,3
5,1.005,-0.088,0.025,1.099,0.244,1.526,-74.108,-83.304,-167.706,3
91,1.031,-0.03,-0.033,0.183,0.854,-0.854,-122.338,-87.039,107.32,3
108,1.005,-0.089,0.03,-0.488,0.61,0.916,-74.125,-83.243,-167.596,3
195,1.032,-0.046,-0.027,0.366,-0.427,0.427,-122.91,-87.006,107.902,3
200,1.006,-0.09,0.026,0.122,0.122,0.366,-74.202,-83.271,-167.558,3
300,1.033,-0.049,-0.028,-0.305,-0.61,-0.122,-124.102,-87.006,109.127,3
305,1.006,-0.09,0.023,-0.549,0.183,0.549,-73.889,-83.315,-167.948,3
406,1.029,-0.043,-0.029,-0.183,0.305,-0.305,-123.69,-87.001,108.693,3
415,1.004,-0.093,0.021,-0.183,0.427,1.038,-73.993,-83.304,-167.921,3
495,1.03,-0.041,-0.03,-0.122,-0.427,0.061,-123.635,-86.995,108.649,3
601,1.032,-0.041,-0.02,-0.61,0.732,1.526,-123.679,-86.973,108.649,3
619,1.007,-0.087,0.03,-0.427,-0.244,1.221,-74.141,-83.315,-167.794,3
694,1.004,-0.09,0.025,-0.793,0.183,0.427,-74.191,-83.293,-167.844,3
706,1.026,-0.048,-0.033,-0.732,-1.221,0.488,-123.3,-86.99,108.276,3
798,1.008,-0.086,0.022,-0.671,0.305,0.427,-74.191,-83.37,-167.926,3
825,1.033,-0.044,-0.026,-0.916,0.183,0,-124.354,-86.94,109.308,3
900,1.035,-0.03,-0.018,0,0.916,1.099,-123.344,-86.929,108.314,3
902,1.008,-0.09,0.028,0.183,-0.427,1.709,-74.366,-83.348,-167.855,3
992,1.003,-0.093,0.018,-0.61,0.183,1.221,-74.652,-83.243,-167.602,3
1004,1.024,-0.058,-0.038,-0.427,-0.122,0.427,-121.569,-87.001,106.507,3
1097,1.009,-0.089,0.028,-0.122,0.366,0.244,-74.883,-83.282,-167.338,3
1110,1.035,-0.039,-0.022,-0.671,-0.427,-0.061,-122.371,-86.94,107.314,3
1188,1.005,-0.093,0.019,0.122,0.244,1.221,-74.938,-83.271,-167.371,3
1216,1.03,-0.046,-0.03,0.305,0.549,0.305,-121.635,-86.962,106.534,3
1307,1.004,-0.095,0.022,-0.366,0.427,1.038,-74.982,-83.238,-167.322,3
1335,1.03,-0.042,-0.025,-0.183,0.488,-0.183,-121.317,-86.984,106.238,3
1382,1.005,-0.092,0.022,0,0.366,0.488,-74.828,-83.238,-167.465,3
1432,1.034,-0.042,-0.021,-0.183,-0.488,0.122,-121.882,-86.979,106.82,3
1488,1.006,-0.09,0.023,-0.061,0.61,0.977,-74.713,-83.227,-167.563,3
1530,1.028,-0.042,-0.033,-0.122,0.061,-0.305,-121.58,-87.012,106.529,3
1594,1.006,-0.095,0.027,0.244,0.244,0.122,-74.46,-83.249,-167.679,3
1620,1.034,-0.037,-0.019,0.061,-0.793,-0.061,-122.822,-86.99,107.809,3
1683,1.009,-0.09,0.019,-0.061,0.732,1.282,-74.295,-83.254,-167.805,3
1725,1.033,-0.055,-0.024,0.183,0.671,0.183,-122.091,-87.034,107.056,3
1791,1.003,-0.092,0.03,0,0.183,2.014,-74.608,-83.145,-167.399,3
1816,1.023,-0.032,-0.039,-0.183,0.732,-0.61,-120.037,-87.094,105.062,3
1881,1.003,-0.094,0.021,0,-0.061,-0.61,-74.323,-83.188,-167.646,3
1921,1.034,-0.038,-0.015,0.244,-1.648,0.122,-122.695,-87.012,107.748,3
1983,1.01,-0.09,0.026,-0.488,0.549,0.671,-73.993,-83.265,-167.893,3
2041,1.033,-0.048,-0.022,-0.549,0.122,0.061,-122.997,-87.039,108.023,3
2074,1.005,-0.09,0.027,0,0.305,1.282,-74.108,-83.216,-167.745,3
2115,1.028,-0.042,-0.033,-0.183,-0.549,-0.549,-122.091,-87.067,107.128,3
2177,1.001,-0.094,0.022,-0.061,0.122,0.427,-74.053,-83.227,-167.772,3
