microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
4327,0.853,0.515,-0.163,-4.395,-3.662,-16.846,110.676,-57.898,0.753,3
4374,0.922,0.056,-0.362,-12.756,-16.174,3.113,177.896,-66.577,42.111,3
4421,0.843,0.495,-0.174,2.747,1.709,-10.315,109.572,-56.832,0.78,3
4467,0.933,0.032,-0.407,0.244,-8.423,-0.366,177.693,-65.638,42.352,3
4530,0.843,0.523,-0.18,-6.714,2.38,-9.216,108.545,-56.08,1.088,3
4577,0.945,0.079,-0.394,-1.038,-13.794,-2.93,176.94,-64.539,42.808,3
4624,0.775,0.536,-0.144,2.563,7.813,-11.78,106.87,-55.267,2.39,3
4671,0.938,0.06,-0.452,6.897,-12.207,-1.16,176.221,-63.38,44.083,3
4717,0.807,0.531,-0.132,-6.348,5.249,-13.367,105.353,-54.168,3.461,3
4811,0.789,0.584,-0.143,0.427,4.211,-12.146,103.546,-53.333,4.197,3
4811,0.914,0,-0.465,-11.292,-9.521,-11.963,174.787,-61.99,45.264,3
4920,0.827,0.663,-0.163,3.479,6.47,-17.7,102.618,-52.174,4.971,3
5045,0.812,0.7,-0.174,-5.188,1.587,-16.541,101.371,-50.779,5.521,3
5077,0.899,-0.024,-0.461,3.052,-9.46,-13.245,174.111,-60.754,45.692,3
5077,0.918,-0.08,-0.552,-1.16,-15.991,-11.23,173.622,-59.359,46.489,3
5108,0.75,0.719,-0.148,-7.69,0.549,-3.967,100.92,-49.455,5.438,3
5202,0.854,-0.006,-0.539,10.193,-14.771,4.333,173.99,-57.838,45.978,3
5202,0.814,0.055,-0.536,11.23,-0.061,7.629,174.463,-57.382,45.533,3
5217,0.727,0.58,-0.114,0.061,-0.183,6.775,101.058,-49.51,4.697,3
5295,0.807,0.092,-0.432,11.292,9.644,0.732,175.133,-58.085,45.483,3
5327,0.819,0.532,-0.097,-11.963,-4.639,23.315,101.755,-50.603,3.73,3
5374,0.898,0.104,-0.437,-15.503,22.278,-5.554,173.903,-60.26,45.879,3
5420,0.843,0.517,-0.084,-9.949,-4.089,30.09,102.063,-53.223,2.263,3
5499,0.961,0.097,-0.526,-2.319,28.503,-11.536,171.898,-63.111,47.258,3
5514,0.877,0.556,-0.085,4.211,7.08,23.071,102.733,-56.074,1.791,3
5592,0.927,0.048,-0.354,-2.319,22.827,-7.141,169.25,-65.231,49.949,3
5624,0.872,0.563,-0.121,0.244,-0.183,31.677,103.096,-58.607,1.373,3
5686,0.985,0.05,-0.494,12.695,22.522,-15.503,166.882,-67.731,51.866,3
5717,0.928,0.505,-0.168,37.109,11.597,10.254,104.502,-60.941,1.049,3
5795,0.979,0.051,-0.367,-6.836,26.001,18.127,168.261,-69.846,52.191,3
5826,0.907,0.391,-0.194,4.028,-11.169,22.4,107.974,-62.507,-1.599,3
5889,0.953,0.043,-0.322,-4.761,20.325,13.855,169.942,-72.224,50.229,3
5998,0.982,0.061,-0.362,-4.883,15.93,11.475,172.507,-73.976,47.043,3
6014,0.937,0.418,-0.15,-5.31,-15.015,10.376,115.56,-64.836,-9.597,3
6108,0.95,0.424,-0.145,-8.179,-8.728,4.089,117.328,-64.731,-12.014,3
6139,0.996,0.095,-0.323,-4.578,0.916,5.188,175.441,-74.41,43.264,3
