microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
1037,1,-0.137,-0.027,-0.305,0.183,1.526,-97.971,-80.925,-132.968,3
1127,0.999,-0.139,-0.032,0,0.183,0.916,-97.905,-80.859,-133.011,3
1185,1.027,-0.069,0.016,-0.366,-0.122,0.244,-70.911,-85.957,53.998,3
1215,1.025,-0.058,0.014,0.549,0.916,-0.061,-70.593,-85.919,53.696,3
1233,1,-0.127,-0.023,0.305,0.732,0.305,-97.971,-80.837,-132.907,3
1322,1.031,-0.067,0.042,-0.671,-1.77,0.122,-72.372,-86.001,55.503,3
1338,0.999,-0.144,-0.028,-0.488,0.122,-0.244,-97.921,-80.936,-132.902,3
1428,1,-0.134,-0.037,1.038,0.488,0.549,-98.141,-80.947,-132.759,3
1455,1.026,-0.076,0.018,0.854,-0.122,-0.244,-72.246,-85.968,55.322,3
1529,1.045,-0.049,0.02,-0.427,-0.183,0.244,-72.098,-85.995,55.289,3
1548,1.002,-0.12,-0.017,-0.671,0.244,0.793,-97.866,-80.975,-133.061,3
1620,1.033,-0.076,0.032,-0.366,-1.038,0.671,-72.411,-86.001,55.53,3
1625,0.997,-0.14,-0.04,-0.122,0.061,0.122,-97.982,-80.969,-133.121,3
1728,1.008,-0.145,-0.043,1.526,1.221,2.38,-98.19,-80.909,-132.946,3
1770,1.025,-0.061,0.03,1.282,1.282,-0.916,-71.752,-85.957,54.805,3
1830,1.037,-0.054,0.014,2.38,3.418,1.709,-67.385,-85.765,50.548,3
1848,1.003,-0.13,-0.024,2.258,-1.099,3.723,-98.036,-80.607,-133.011,3
1923,0.992,-0.142,-0.033,-0.854,1.221,1.77,-97.57,-80.409,-133.462,3
1936,1.017,-0.085,0.026,-0.671,0.549,-0.488,-64.737,-85.776,48.01,3
2025,1.017,-0.049,0.01,-2.319,-1.465,-0.916,-65.61,-85.853,48.845,3
2034,0.997,-0.139,-0.025,-1.404,1.099,-1.709,-97.284,-80.453,-133.544,3
2117,0.989,-0.148,-0.044,-0.793,0.854,-3.174,-97.053,-80.81,-133.989,3
2130,1.034,-0.09,0.037,0.549,-3.967,0.183,-70.34,-86.105,53.361,3
2224,1.007,-0.128,-0.017,1.099,0.183,-2.136,-96.877,-81.211,-133.973,3
2236,1.033,-0.07,0.035,0.305,-1.526,0,-75.306,-86.287,58.458,3
2328,1.003,-0.121,-0.024,1.77,-0.061,2.014,-97.273,-81.244,-133.643,3
2341,1.022,-0.058,0.011,0.977,2.197,0.854,-74.333,-86.215,57.53,3
2448,1.014,-0.052,0.021,0,-0.61,0.366,-73.339,-86.188,56.656,3
2523,1.001,-0.13,-0.024,0.549,1.282,-1.282,-97.009,-81.205,-133.781,3
2538,1.021,-0.055,-0.002,-0.183,-2.808,-1.038,-74.493,-86.298,57.898,3
2615,1,-0.128,-0.029,0.061,0.977,-2.625,-96.718,-81.508,-134.242,3
2641,1.024,-0.058,0.003,0.916,-4.822,-1.465,-79.931,-86.468,63.419,3
2717,1.004,-0.135,-0.025,0.732,1.526,-2.441,-96.29,-81.942,-134.709,3
2760,1.041,-0.07,0.013,1.648,-2.991,-1.831,-85.93,-86.649,69.478,3
2823,1.008,-0.107,-0.021,1.709,0,-3.235,-96.229,-82.337,-135.044,3
2836,1.039,-0.051,0.017,0.671,-3.723,0.244,-92.587,-86.671,76.317,3
2941,1.047,-0.074,0.017,-1.099,2.136,0.549,-91.533,-86.688,75.114,3
3033,1.008,-0.129,-0.029,-0.916,0.183,5.493,-96.663,-82.205,-135.308,3
3045,1.023,-0.048,0.124,-1.038,-0.671,0.427,-86.314,-86.6,69.686,3
3141,1.01,-0.191,-0.023,4.456,4.639,34.302,-94.329,-80.079,-136.939,3
3211,1.066,-0.064,0.12,5.859,45.105,-3.418,-41.721,-85.342,24.813,3
3220,1.005,-0.212,-0.009,2.197,3.479,47.119,-90.983,-75.844,-139.087,3
3256,1.058,-0.06,0.134,2.075,44.373,0.427,-19.979,-81.409,3.241,3
3318,0.959,-0.297,0.002,0.549,3.967,48.279,-89.945,-71.071,-138.466,3
3345,1.003,-0.035,0.149,1.221,44.983,-2.869,-12.524,-77.036,-4.186,3
3450,0.997,-0.064,0.259,1.648,37.109,-1.709,-9.047,-73.542,-7.69,3
3513,0.92,-0.438,0.004,2.441,1.709,37.17,-88.347,-63.023,-136.154,3
3558,0.991,-0.033,0.359,3.723,31.738,-1.221,-7.234,-70.241,-9.421,3
3606,0.898,-0.493,0.011,0.366,2.38,39.001,-87.946,-59.37,-134.116,3
3676,0.971,-0.039,0.434,2.197,35.522,-2.136,-5.757,-66.709,-11.036,3
3708,0.857,-0.55,0.004,-0.305,2.991,43.884,-87.704,-55.283,-132.127,3
3751,0.907,-0.027,0.454,2.747,42.419,-1.038,-4.686,-62.562,-12.288,3
3798,0.797,-0.6,0.012,1.526,3.601,46.509,-87.473,-50.845,-130.078,3
3855,0.888,-0.039,0.498,4.15,44.373,-1.587,-3.604,-58.343,-13.409,3
3904,0.757,-0.652,0.024,2.93,2.991,42.725,-87.072,-46.489,-128.079,3
3961,0.852,-0.018,0.558,4.15,38.025,-0.427,-2.763,-54.52,-14.117,3
4007,0.716,-0.714,0.038,1.892,2.014,36.987,-86.781,-42.66,-125.936,3
4068,0.833,-0.019,0.685,2.136,34.668,-0.305,-2.17,-51.323,-14.727,3
4097,0.669,-0.766,0.04,1.282,2.747,37.964,-86.611,-39.023,-123.871,3
4185,0.815,-0.025,0.732,1.587,31.982,-2.502,-1.631,-47.78,-15.425,3
4202,0.598,-0.796,0.054,-0.793,4.7,44.25,-86.429,-35.134,-122.025,3
4261,0.71,-0.034,0.685,1.709,45.959,-2.136,-1.296,-43.412,-16.183,3
4293,0.539,-0.838,0.043,3.357,4.639,45.105,-86.375,-30.663,-120.245,3
4381,0.66,-0.015,0.729,1.587,39.551,0.61,-0.846,-39.337,-16.71,3
4397,0.477,-0.879,0.042,0.793,1.831,38.94,-86.287,-26.631,-118.35,3
4500,0.61,0.003,0.814,2.258,34.424,-1.221,-0.555,-35.843,-17.106,3
4505,0.418,-0.911,0.05,0.671,3.052,38.025,-86.177,-23,-116.543,3
4593,0.371,-0.942,0.061,0.427,4.089,38.818,-86.061,-19.374,-114.89,3
4611,0.571,0.005,0.853,1.831,34.912,-1.282,-0.22,-32.366,-17.606,3
4666,0.515,-0.004,0.908,1.526,39.368,-1.526,0.027,-28.729,-18.16,3
4698,0.289,-0.965,0.053,0.977,3.906,45.349,-86.034,-15.403,-113.324,3
4771,0.434,0.007,0.889,1.282,44.8,-0.671,0.286,-24.379,-18.655,3
4788,0.243,-0.973,0.053,-0.061,3.479,44.495,-86.001,-11.019,-111.758,3
4890,0.37,0.01,0.933,1.953,39.917,-1.526,0.494,-20.363,-19.116,3
4895,0.163,-0.986,0.049,-0.244,3.601,41.199,-85.974,-6.938,-110.275,3
4983,0.087,-0.989,0.061,1.648,3.296,40.466,-85.836,-2.884,-108.814,3
4999,0.311,0.011,0.944,3.174,39.917,-1.038,0.775,-16.392,-19.583,3
5089,0.042,-0.975,0.073,-1.465,2.869,16.113,-85.864,-0.308,-107.424,3
5107,0.215,0.04,0.852,-0.854,18.555,-1.282,0.956,-13.25,-19.935,3
5177,0.186,-0.015,0.897,-0.427,-4.211,-4.089,0.923,-12.634,-20.61,3
5193,0.013,-0.967,0.051,0.366,4.211,-1.892,-86.006,0.192,-106.425,3
5297,0.237,-0.032,0.975,2.014,-15.869,4.639,0.797,-13.524,-21.088,3
5388,0.087,-1.018,0.073,1.953,-6.531,-6.836,-85.853,-1.741,-103.442,3
5400,0.286,0.033,1.001,2.563,-8.667,6.348,0.857,-14.738,-20.759,3
