microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
2562,0.939,-0.196,0.123,2.319,-3.418,1.404,-61.567,-71.444,-141.608,1
2626,0.881,0.061,0.585,-4.578,31.616,-3.906,9.41,-55.063,-118.922,1
2642,0.935,-0.263,0.166,-2.197,-3.357,4.15,-63.441,-71.45,-139.768,1
2730,0.932,0.032,0.616,7.874,35.767,-6.287,9.668,-52.668,-118.812,1
2748,0.938,-0.15,0.118,1.404,-3.723,0.977,-64.303,-71.175,-138.675,1
2835,0.883,0.1,0.558,7.507,44.25,-2.136,9.921,-49.362,-118.482,1
2851,0.95,-0.274,0.113,7.263,-7.08,0.305,-65.962,-71.104,-136.862,1
2927,0.945,-0.201,0.106,-6.409,-0.732,6.653,-67.341,-70.746,-135.511,1
2957,0.915,0.063,0.648,-3.052,31.799,-0.916,10.052,-46.906,-118.4,1
3033,0.938,-0.262,0.133,-15.564,-4.578,4.089,-68.357,-71.164,-134.978,1
3051,0.729,0.167,0.58,-27.832,47.791,-0.061,10.344,-43.275,-118.207,1
3140,0.947,-0.266,0.105,-2.258,-0.305,4.7,-69.456,-70.79,-133.923,1
3165,0.647,0.118,0.623,-5.188,26.001,-0.488,10.305,-40.671,-118.048,1
3240,0.615,0.15,0.699,4.15,24.048,-4.456,10.756,-38.661,-118.054,1
3333,0.964,-0.384,0.092,3.113,1.404,2.136,-69.461,-70.109,-133.638,1
3359,0.564,0.126,0.819,6.409,6.592,-6.104,11.305,-36.92,-118.284,1
3438,0.936,-0.28,0.146,6.836,0,3.479,-69.5,-69.736,-133.506,1
3540,0.622,0.163,0.775,5.066,5.31,1.099,11.503,-36.134,-118.526,1
3565,0.62,0.168,0.819,0.549,10.559,0.183,11.354,-35.453,-118.449,1
3565,0.945,-0.282,0.129,-0.244,-4.15,1.099,-69.576,-69.659,-133.121,1
3618,0.938,-0.298,0.102,-0.427,-2.38,1.892,-70.417,-69.648,-132.193,1
3690,0.619,0.176,0.807,-9.094,7.69,0.244,11.25,-34.816,-118.224,1
3722,0.957,-0.338,0.116,1.648,0.183,-0.366,-70.928,-69.587,-131.814,1
3813,0.967,-0.316,0.117,2.136,0.916,-3.052,-70.219,-69.708,-132.589,1
3870,0.518,0.185,0.759,3.357,0.244,0.854,11.376,-34.623,-118.191,1
3885,0.58,0.184,0.893,4.089,8.179,-1.343,11.772,-34.42,-118.191,1
3918,0.92,-0.301,0.126,-0.183,0.122,2.563,-70.334,-69.587,-132.446,1
3944,0.606,0.188,0.81,-3.235,1.343,-0.366,11.755,-34.008,-118.207,1
4023,0.948,-0.293,0.138,-1.709,0,0.366,-70.362,-69.543,-132.517,1
4114,0.927,-0.341,0.122,-0.183,-0.366,1.404,-70.477,-69.505,-132.391,1
4131,0.569,0.16,0.827,5.615,7.202,0.427,11.981,-33.712,-118.306,1
4170,0.523,0.214,0.773,5.066,0.183,-0.183,12.206,-33.3,-118.268,1
4233,0.913,-0.296,0.158,1.099,1.587,1.282,-70.186,-69.247,-132.396,1
4308,0.945,-0.296,0.099,-4.395,3.174,-4.944,-69.049,-69.489,-133.819,1
4365,0.618,0.169,0.748,3.418,-22.217,-0.122,12.217,-34.733,-118.674,1
4380,0.636,0.159,0.835,-0.732,-28.32,-1.526,12.316,-37.024,-119.487,1
4413,0.954,-0.376,0.13,-5.371,6.348,-4.211,-68.318,-69.664,-135.659,1
4485,0.689,0.172,0.699,-3.662,-32.715,4.028,12.546,-40.232,-120.229,1
4518,0.936,-0.286,0.131,-1.831,2.502,-4.456,-67.313,-69.955,-137.115,1
4574,0.744,0.15,0.711,-5.371,-37.17,3.235,12.563,-43.962,-120.954,1
4641,0.964,-0.271,0.13,-2.441,2.625,-11.292,-65.885,-70.653,-138.988,1
4666,0.731,0.16,0.72,-5.615,-32.593,2.991,12.464,-47.252,-121.663,1
4713,0.964,-0.31,0.136,-3.113,1.953,-7.996,-64.446,-71.411,-140.762,1
4755,0.818,0.153,0.677,-12.573,-26.428,4.333,12.008,-50.048,-122.173,1
4803,0.975,-0.292,0.14,-2.991,2.747,-5.31,-63.248,-71.812,-142.262,1
4860,0.78,0.129,0.619,-11.78,-23.804,2.38,11.371,-52.262,-122.574,1
4923,0.956,-0.223,0.14,-2.136,2.38,-5.798,-62.292,-72.186,-143.591,1
4995,0.8,0.14,0.603,-3.845,-28.442,2.319,11.305,-54.371,-123.151,1
5022,0.926,-0.266,0.157,2.197,3.479,-4.089,-60.914,-72.449,-144.833,1
5069,0.88,0.108,0.498,-10.193,-37.476,4.272,11.349,-57.563,-123.865,1
5103,0.936,-0.24,0.146,-0.183,5.371,-6.042,-58.502,-72.559,-146.909,1
5161,0.943,0.072,0.485,-11.536,-40.955,5.737,11.124,-61.787,-124.678,1
5223,0.975,-0.304,0.134,-1.465,2.319,-9.094,-56.063,-73.01,-149.414,1
5265,0.947,0.072,0.361,-9.399,-35.156,8.179,9.932,-66.044,-124.926,1
5297,0.966,-0.266,0.185,-2.136,0.061,-10.498,-54.24,-73.735,-151.523,1
5371,0.945,0.044,0.333,-17.395,-32.104,6.348,8.047,-69.84,-124.574,1
5402,0.981,-0.206,0.189,-4.7,0.244,-9.888,-52.603,-74.575,-153.66,1
5475,0.978,0.061,0.351,-5.371,-36.987,4.7,7.416,-72.966,-124.387,1
5495,0.975,-0.152,0.163,-1.038,1.831,-7.935,-50.856,-75.064,-155.539,1
5581,1.024,0.046,0.277,-3.723,-34.485,3.845,7.603,-76.339,-124.689,1
5612,0.978,-0.195,0.145,-6.714,1.282,-8.423,-48.186,-75.608,-158.302,1
5687,1.02,0.041,0.21,-9.827,-29.846,4.456,6.916,-79.508,-124.579,1
5703,0.991,-0.214,0.164,-2.991,-0.061,-8.667,-45.95,-76.212,-160.862,1
5775,1.012,0.009,0.161,-13.184,-25.635,3.174,5.422,-82.183,-123.481,1
5803,0.997,-0.181,0.185,-1.77,1.282,-8.423,-43.698,-76.805,-163.713,1
5881,1.023,0,0.129,-16.357,-22.583,0.916,5.405,-84.71,-124.162,1
5915,0.986,-0.158,0.172,-1.465,1.892,-7.996,-40.924,-77.261,-167.102,1
5985,1.043,-0.007,0.09,-10.681,-19.775,-0.061,7.163,-86.704,-126.738,1
5999,0.995,-0.122,0.187,-4.7,1.221,-7.263,-37.584,-77.651,-170.645,1
6094,0.989,-0.083,0.173,-6.042,1.648,-5.127,-35.59,-77.888,-173.188,1
6111,1.038,-0.003,0.036,-12.634,-18.433,1.221,12.772,-88.731,-133.237,1
6180,1.042,-0.068,0.014,-3.357,-8.545,2.197,170.365,-89.736,68.247,1
6182,0.997,-0.124,0.156,-2.258,-1.16,-4.883,-34.404,-78.184,-175.177,1
6300,1.027,-0.031,-0.002,-6.348,-8.85,7.019,-152.111,-88.868,30.306,1
6352,0.988,-0.141,0.162,-11.292,-3.906,-3.052,-34.294,-78.64,-175.814,1
6390,1.045,0.016,-0.001,2.625,-8.362,0.61,-154.188,-88,32.333,1
6396,0.998,-0.12,0.175,-0.488,-0.122,-3.54,-33.772,-78.948,-176.578,1
6486,0.979,-0.125,0.174,0.122,2.625,-3.052,-31.646,-78.948,-178.632,1
6504,1.021,0.004,-0.022,2.869,-4.456,-3.54,-165.712,-87.643,44.33,1
6592,1.03,-0.013,-0.042,4.639,-0.061,-3.174,-174.935,-87.561,54.108,1
6636,0.992,-0.095,0.167,0.427,2.563,-2.014,-29.905,-78.832,179.731,1
6682,0.984,-0.113,0.164,3.723,0.427,-2.197,-29.141,-78.816,178.764,1
0,0.982,-0.206,0.113,4.822,1.404,1.16,-62.628,-76.52,-147.645,1
29,1.031,-0.043,0.107,4.456,3.174,-0.244,-26.444,-83.051,-92.362,1
126,1.027,-0.043,0.11,5.127,1.465,-0.549,-24.576,-82.853,-93.829,1
151,0.987,-0.193,0.106,2.319,1.709,0.854,-61.644,-76.426,-148.48,1
189,0.973,-0.217,0.12,-2.258,0.854,0.122,-60.914,-76.344,-149.178,1
216,1.03,-0.049,0.119,1.77,2.319,-0.427,-23.906,-82.766,-94.312,1
310,0.98,-0.179,0.128,1.16,0.916,-1.343,-59.925,-76.421,-150.167,1
336,1.015,-0.035,0.097,-1.343,10.681,1.404,-22.05,-82.343,-95.905,1
415,1.038,-0.123,0.068,9.033,-5.066,1.648,-60.551,-76.674,-149.617,1
471,0.933,-0.168,0.182,-11.169,15.564,2.93,-20.429,-80.557,-97.103,1
489,0.976,-0.258,0.14,7.324,-2.319,2.991,-61.776,-76.652,-147.947,1
531,1.038,-0.112,0.246,10.864,15.747,2.991,-17.221,-78.596,-99.454,1
594,0.981,-0.222,0.123,-3.967,-3.357,8.545,-63.572,-76.24,-145.876,1
626,0.998,-0.083,0.19,-1.343,21.484,1.77,-14.013,-76.663,-101.898,1
683,0.959,-0.164,0.095,-0.977,-2.747,5.371,-66.039,-75.696,-143.525,1
726,0.977,-0.059,0.317,15.503,14.343,0.488,-12.156,-74.724,-103.244,1
791,0.988,-0.25,0.11,-1.892,-3.845,8.606,-68.297,-75.125,-141.059,1
838,0.999,-0.033,0.265,-0.916,15.32,1.587,-10.453,-73.07,-104.178,1
878,0.97,-0.25,0.101,8.24,-2.502,6.47,-70.483,-74.487,-138.785,1
921,0.963,-0.035,0.319,-0.61,8.606,3.052,-9.728,-71.763,-104.222,1
983,0.963,-0.277,0.097,6.47,-1.526,4.639,-71.466,-73.9,-137.329,1
1025,0.985,0.002,0.345,2.136,11.23,0.61,-8.498,-70.735,-104.469,1
1088,0.97,-0.339,0.103,-1.648,-1.648,8.362,-72.675,-73.224,-135.906,1
1131,0.969,-0.011,0.313,1.16,11.23,-0.488,-7.839,-69.977,-104.612,1
1179,0.975,-0.299,0.095,-0.793,-1.099,9.338,-73.603,-72.592,-134.808,1
1236,0.939,-0.016,0.312,3.784,11.414,-2.319,-7.202,-69.329,-104.908,1
1283,0.97,-0.299,0.098,1.526,0.366,6.531,-73.79,-72.114,-134.341,1
1340,0.937,-0.049,0.357,9.277,4.089,-1.465,-6.108,-68.703,-105.573,1
1373,0.968,-0.256,0.08,13.672,0.061,3.845,-73.218,-71.779,-134.143,1
1431,0.959,-0.039,0.449,10.315,2.197,0.122,-4.741,-68.231,-105.974,1
1478,0.947,-0.227,0.052,4.639,-1.526,3.357,-73.076,-71.576,-133.698,1
1551,0.939,-0.008,0.497,18.799,15.137,-1.953,-3.395,-66.599,-106.556,1
1600,0.97,-0.225,0.057,17.578,-3.906,7.08,-73.521,-71.296,-132.435,1
1641,0.84,0.064,0.512,16.724,7.141,-4.333,-0.687,-64.094,-107.886,1
1674,0.941,-0.233,0.072,-1.282,1.404,11.475,-73.922,-70.389,-130.974,1
1746,0.922,0.014,0.534,14.404,6.958,-3.235,-0.192,-63.364,-108.243,1
1779,0.948,-0.332,0.071,-8.179,-2.258,7.141,-74.548,-69.835,-130.501,1
1837,0.93,0.008,0.5,6.042,15.869,2.625,-0.461,-61.919,-108.177,1
1868,0.946,-0.374,0.092,-1.77,-4.944,5.92,-75.745,-69.269,-129.144,1
1941,0.919,0,0.479,9.277,20.325,0.549,-0.33,-60.249,-107.963,1
1974,0.953,-0.409,0.101,3.723,-5.371,7.568,-76.97,-68.774,-127.452,1
2046,0.917,-0.026,0.473,3.784,15.076,2.136,-0.33,-59.238,-107.65,1
2074,0.942,-0.446,0.128,21.057,-3.723,6.348,-77.36,-68.231,-126.409,1
2151,0.875,-0.008,0.488,5.737,16.174,0.061,-0.225,-58.079,-107.084,1
2181,0.951,-0.482,0.089,2.502,-1.77,3.845,-77.272,-67.687,-125.349,1
2241,0.885,0,0.541,9.399,18.127,-3.052,0.302,-57.085,-107.073,1
2273,0.921,-0.33,0.09,2.563,-2.38,4.028,-77.695,-67.115,-124.673,1
2346,0.879,0.043,0.595,-4.211,16.479,-2.075,1.28,-54.97,-107.622,1
2451,0.856,0.016,0.508,2.014,28.259,-3.479,1.769,-53.377,-108.045,1
2478,0.926,-0.391,0.053,3.54,-3.967,2.93,-78.959,-65.726,-123.036,1
2556,0.797,0.023,0.583,5.005,36.072,-5.676,3.005,-50.625,-108.71,1
2571,0.928,-0.516,0.075,3.479,-5.554,4.517,-79.497,-65.237,-122.086,1
2662,0.854,-0.028,0.682,7.385,30.518,-6.104,3.505,-48.098,-109.308,1
2674,0.905,-0.268,0.056,6.775,-2.991,2.258,-80.376,-64.616,-121.058,1
2751,0.694,0.134,0.697,-35.156,17.09,-4.211,4.999,-44.566,-110.089,1
2778,0.895,-0.371,0.052,-13.428,-1.648,9.766,-81.381,-64.149,-120.004,1
2886,0.62,0.079,0.743,17.822,48.706,-9.155,5.186,-41.243,-110.858,1
2961,0.671,0.051,0.851,11.475,54.382,-10.62,5.85,-36.491,-111.522,1
2964,0.903,-0.521,0.063,1.221,-5.371,-1.16,-83.699,-64.369,-118.174,1
3053,0.593,0.034,0.83,-13.855,28.687,-8.179,6.251,-32.58,-112.341,1
3063,0.902,-0.436,0.048,-8.789,1.038,9.277,-85.221,-63.633,-117.07,1
3156,0.384,0.145,0.852,0,13.733,-9.705,7.603,-29.493,-112.863,1
3170,0.903,-0.558,0.006,-1.282,-1.404,8.301,-85.045,-62.924,-116.982,1
3249,0.905,-0.397,0.014,11.414,1.099,3.296,-85.133,-62.227,-117.466,1
3276,0.567,0.122,0.855,6.836,16.296,-3.479,7.509,-28.477,-113.505,1
3354,0.871,-0.435,0.048,-7.813,1.648,1.221,-85.15,-62.067,-117.757,1
3372,0.518,0.077,0.831,-9.46,-6.653,2.441,7.432,-28.438,-113.719,1
3444,0.887,-0.433,0.058,-3.723,2.075,-3.906,-84.617,-62.281,-118.422,1
3477,0.556,0.111,0.825,-5.615,-21.301,3.723,7.141,-30.278,-113.84,1
3549,0.907,-0.45,0.049,-8.301,2.563,-8.24,-84.007,-63.078,-119.361,1
3565,0.529,0.12,0.869,-12.207,-22.217,-0.366,6.971,-32.421,-113.967,1
3654,0.927,-0.466,0.042,-1.404,4.272,-4.517,-83.842,-63.644,-120.328,1
3671,0.569,0.107,0.89,0.732,-19.958,0.122,6.828,-34.448,-114.318,1
3759,0.879,-0.4,0.064,-6.897,1.953,-1.221,-83.589,-63.776,-121.075,1
3776,0.598,0.102,0.763,-15.076,-17.09,1.831,6.213,-36.343,-114.56,1
3850,0.901,-0.34,0.061,-6.714,5.127,-1.892,-83.265,-63.902,-121.943,1
3882,0.695,0.072,0.773,0.488,-18.066,0.61,6.092,-39.018,-115.071,1
3939,0.898,-0.44,0.039,-6.348,5.127,-3.357,-82.332,-64.374,-123.354,1
3969,0.653,0.061,0.753,-2.686,-21.545,-2.38,6.361,-40.847,-115.543,1
4044,0.921,-0.474,0.067,-3.906,6.226,-4.883,-81.59,-64.698,-124.667,1
4075,0.725,0.132,0.719,-10.498,-30.151,0.854,6.52,-43.253,-116.098,1
4149,0.916,-0.381,0.072,-1.831,6.47,-8.057,-80.442,-65.336,-126.387,1
4179,0.737,0.063,0.737,-21.423,-18.372,2.808,5.713,-46.038,-116.565,1
4282,0.744,0.079,0.723,-16.113,-21.851,-0.366,5.142,-47.988,-116.774,1
4344,0.938,-0.407,0.106,-4.028,8.423,-6.042,-78.365,-66.742,-129.847,1
4401,0.821,0.078,0.679,0,-28.442,-2.441,5.251,-50.57,-117.51,1
4449,0.949,-0.434,0.105,-6.836,7.263,-5.127,-76.899,-67.132,-131.951,1
4478,0.851,0.033,0.576,-10.864,-25.94,2.075,4.609,-53.635,-118.12,1
4554,0.947,-0.364,0.108,-5.554,3.723,-6.348,-75.701,-67.819,-133.616,1
4596,0.852,-0.006,0.521,-7.813,-27.222,3.906,3.84,-56.585,-118.196,1
4630,0.939,-0.333,0.104,-3.357,2.991,-10.315,-74.652,-68.599,-134.879,1
4686,0.862,0.053,0.503,-12.146,-28.992,2.625,3.17,-59.48,-117.982,1
4733,0.939,-0.325,0.122,0.061,5.798,-11.169,-72.999,-69.483,-136.588,1
4775,0.918,0.05,0.494,-14.465,-28.442,-0.732,2.653,-62.435,-118.444,1
4825,0.967,-0.371,0.129,2.686,5.737,-9.216,-71.076,-70.345,-138.851,1
4882,0.96,0.011,0.424,2.197,-28.687,0.244,2.499,-65.418,-118.916,1
4929,0.96,-0.304,0.126,-0.183,4.272,-10.01,-68.703,-71.219,-141.147,1
4985,0.956,0.01,0.362,-5.554,-29.663,3.052,1.604,-68.511,-118.696,1
5033,0.955,-0.226,0.127,-6.042,2.502,-12.756,-66.467,-72.213,-143.498,1
5091,0.979,0,0.392,-10.01,-27.527,3.54,0.049,-71.312,-117.812,1
5125,0.962,-0.278,0.118,-6.226,1.892,-12.085,-65.039,-73.207,-145.613,1
5181,0.973,0.041,0.349,-31.311,-25.269,2.014,-1.939,-73.268,-117.147,1
5229,0.973,-0.238,0.118,-12.268,3.052,-7.996,-63.94,-73.861,-147.255,1
5286,0.996,-0.019,0.295,-11.23,-29.602,-0.183,-4.548,-75.872,-116.356,1
5334,0.961,-0.196,0.116,-6.47,3.723,-9.338,-62.254,-74.52,-149.645,1
5391,1.019,-0.048,0.26,9.033,-28.748,2.136,-6.938,-78.607,-114.379,1
5496,1.033,-0.02,0.258,5.676,-12.817,2.38,-10.069,-80.096,-111.654,1
5529,0.979,-0.193,0.117,-2.258,-0.366,-7.324,-58.425,-76.075,-153.946,1
5586,1.027,-0.016,0.195,1.892,-13.489,0.854,-12.195,-81.041,-109.781,1
5618,0.995,-0.185,0.125,1.038,2.991,-6.592,-57.008,-76.509,-155.506,1
5691,1.015,0.002,0.106,0.61,-20.569,-1.77,-14.068,-82.705,-107.814,1
5724,0.975,-0.164,0.134,2.441,4.089,-8.85,-53.438,-76.954,-158.785,1
5796,1.03,-0.031,0.087,-4.517,-23.682,-1.343,-17.803,-84.974,-104.008,1
5814,0.994,-0.192,0.133,-5.92,4.211,-9.033,-49.131,-77.476,-163.163,1
5901,1.033,-0.066,0.088,5.066,-29.358,2.136,-36.486,-87.275,-85.457,1
5919,0.987,-0.141,0.115,1.648,1.648,-7.996,-45.203,-77.926,-167.135,1
5992,1.031,-0.035,0.05,4.944,-14.648,2.319,-86.732,-88.165,-35.222,1
6021,0.994,-0.159,0.147,-3.113,0.549,-8.118,-41.144,-78.558,-171.288,1
6096,1.04,-0.023,0.019,-3.296,-15.015,1.648,-121.921,-87.643,-0.159,1
6126,0.993,-0.102,0.15,-8.911,0.122,-4.761,-39.051,-78.953,-173.919,1
6203,1.032,-0.039,0.001,-6.958,-10.681,3.479,-137.126,-86.765,14.376,1
6229,0.985,-0.127,0.14,-6.165,-0.122,-2.625,-38.425,-79.206,-175.479,1
6306,1.03,-0.049,-0.004,-1.892,-5.371,3.296,-140.515,-86.248,17.38,1
6320,0.984,-0.119,0.141,-3.296,-1.038,-2.319,-37.793,-79.448,-176.484,1
6398,1.042,-0.026,-0.035,-0.61,0.061,1.709,-140.449,-86.001,17.441,1
6415,1.001,-0.105,0.147,-2.747,-1.648,-0.427,-37.617,-79.64,-176.786,1
6500,1.015,-0.041,-0.059,2.502,1.282,-0.183,-138.615,-85.968,15.579,1
6521,0.982,-0.126,0.127,1.831,-0.793,-0.366,-38.364,-79.711,-176.364,1
6606,1.034,-0.055,-0.056,-0.305,-1.831,0.244,-140.054,-85.875,17.15,1
6621,1,-0.107,0.129,1.038,-0.427,-2.014,-37.831,-79.827,-176.951,1
6699,0.997,-0.113,0.122,2.563,-1.404,-3.357,-37.024,-80.096,-177.847,1
6726,1.031,-0.06,-0.046,-0.061,-1.831,0.793,-140.63,-85.704,17.715,1
6819,0.999,-0.096,0.133,-0.122,-1.099,-1.526,-35.953,-80.332,-178.682,1
6853,1.034,-0.047,-0.044,-1.099,-1.953,1.038,-141.674,-85.49,19.089,1
6906,1.04,-0.049,-0.053,-1.343,-0.305,0.183,-140.927,-85.463,18.512,1
6936,1.008,-0.106,0.135,0,-0.427,-0.305,-35.744,-80.453,-178.896,1
0,1.006,-0.008,0.136,-2.075,0.183,0.244,-2.807,-82.079,-113.28,1
88,1.019,-0.014,0.146,-0.488,-0.305,1.77,-3.104,-82.073,-112.967,1
91,1.042,-0.007,0.244,0.488,0.793,-0.427,-2.351,-81.639,-113.214,1
91,1.033,-0.007,0.186,7.324,14.404,-0.488,-1.626,-80.612,-113.758,1
91,0.985,0.007,0.165,4.639,17.456,-1.16,-0.923,-79.129,-114.313,1
91,1.001,-0.006,0.321,9.705,20.386,0.244,0.154,-76.613,-115.065,1
91,0.971,-0.246,0.146,-0.061,0.061,0.366,-59.886,-73.367,-148.694,1
95,0.977,-0.148,0.131,2.258,3.357,-5.005,-58.964,-73.537,-149.645,1
95,0.965,-0.228,0.137,-2.502,0.183,-1.831,-57.849,-73.729,-150.65,1
95,0.973,-0.301,0.142,-6.653,-0.427,4.028,-58.414,-73.581,-150.249,1
95,0.964,-0.174,0.129,0.122,-3.357,4.944,-59.908,-73.306,-149.057,1
95,0.99,-0.084,0.07,14.16,-12.024,6.226,-62.606,-73.268,-146.838,1
95,0.951,-0.362,0.097,16.724,-10.437,5.371,-66.731,-73.301,-141.932,1
95,0.98,-0.372,0.216,0.61,-7.751,14.771,-69.324,-72.631,-138.016,1
95,0.974,-0.014,0.425,18.677,41.138,1.221,0.807,-71.988,-114.489,1
95,1.052,0.05,0.361,48.34,52.734,0.427,1.489,-67.703,-113.269,1
157,0.866,0.143,0.362,25.452,29.358,-6.775,3.483,-64.484,-113.439,1
261,0.9,-0.064,0.532,9.46,19.958,3.357,4.686,-61.545,-113.588,1
279,0.923,-0.271,0.06,14.771,-2.991,15.991,-73.806,-69.988,-132.325,1
367,0.917,-0.057,0.576,8.057,22.461,4.333,5.109,-58.991,-113.126,1
382,0.944,-0.413,0.124,-1.587,-4.272,16.724,-75.652,-68.961,-129.842,1
493,0.923,0.122,0.549,8.301,24.536,4.944,5.175,-56.514,-112.692,1
504,0.935,-0.349,0.052,8.85,-3.845,16.418,-77.366,-67.83,-127.551,1
562,0.88,0.14,0.535,-0.61,27.954,1.221,5.07,-54.196,-112.39,1
579,0.932,-0.347,0.047,15.503,-3.113,11.597,-78.338,-66.555,-125.87,1
666,0.748,0.159,0.503,13.306,27.649,-4.822,6.103,-52.092,-112.522,1
686,0.92,-0.443,0.038,8.179,-2.808,8.301,-78.563,-65.352,-124.893,1
772,0.753,0.122,0.631,13,13.55,-7.202,7.41,-50.07,-113.06,1
786,0.934,-0.454,0.066,8.667,-0.793,11.536,-78.618,-64.149,-124.255,1
864,0.927,-0.518,0.095,5.981,-5.554,9.216,-78.409,-63.572,-123.92,1
877,0.697,0.182,0.759,9.216,15.625,-10.986,9.086,-47.477,-113.763,1
966,0.647,0.217,0.716,11.963,22.827,-9.399,10.3,-44.621,-114.428,1
977,0.918,-0.513,0.08,4.517,-1.831,3.357,-78.629,-63.083,-123.162,1
1059,0.905,-0.485,0.08,6.104,-2.808,10.01,-79.222,-62.32,-122.585,1
1074,0.674,0.183,0.809,14.465,13,-8.85,10.607,-42.215,-115.065,1
1163,0.911,-0.561,0.073,6.714,-3.54,4.944,-80.376,-61.447,-121.811,1
1177,0.625,0.209,0.737,18.311,34.058,-7.568,11.096,-39.402,-115.933,1
1269,0.873,-0.382,0.067,4.761,-1.465,5.31,-80.969,-60.595,-120.976,1
1296,0.744,0.166,0.767,20.691,42.969,-5.249,11.162,-36.2,-116.307,1
1371,0.642,0.186,0.78,-10.498,28.992,0.244,11.766,-32.739,-116.158,1
1464,0.876,-0.563,0.088,4.639,-2.747,-3.418,-81.145,-60.051,-119.745,1
1506,0.244,0.237,0.837,9.521,35.583,-9.094,12.859,-28.422,-115.708,1
1554,0.88,-0.437,0.069,1.892,1.16,5.005,-81.601,-59.469,-119.306,1
1581,0.527,0.145,0.85,9.521,26.001,-3.967,12.816,-26.01,-115.796,1
1659,0.871,-0.506,0.104,-3.723,-0.061,6.836,-81.985,-59.019,-119.004,1
1687,0.418,0.155,0.8,13.245,1.343,2.869,12.969,-25.038,-115.966,1
1749,0.872,-0.566,0.086,1.343,1.465,0.427,-81.623,-58.931,-118.905,1
1783,0.388,0.205,0.849,4.333,-20.935,2.93,13.612,-26.038,-115.955,1
1854,0.837,-0.397,0.087,7.202,5.371,-5.859,-80.261,-58.986,-119.932,1
1886,0.592,0.258,0.835,-10.559,-24.841,6.47,13.81,-29.246,-116.158,1
1948,0.853,-0.514,0.109,-3.54,4.517,-5.737,-79.755,-59.815,-121.031,1
1987,0.57,0.191,0.824,-1.221,-25.146,7.874,13.403,-31.932,-116.587,1
2050,0.884,-0.465,0.089,-2.014,3.174,-8.118,-78.953,-60.463,-122.08,1
2106,0.591,0.235,0.824,-10.132,-27.344,4.089,13.217,-34.827,-116.812,1
2156,0.897,-0.489,0.115,-0.244,6.165,-7.08,-78.305,-61.177,-123.162,1
2181,0.662,0.214,0.807,-7.385,-16.785,2.625,13.079,-37.156,-117.235,1
2259,0.885,-0.459,0.136,-9.155,4.089,-5.615,-77.679,-61.809,-124.266,1
2290,0.637,0.18,0.737,-3.052,-14.771,1.404,12.81,-38.82,-117.878,1
2349,0.882,-0.44,0.115,-5.432,3.662,-5.066,-77.305,-62.276,-125.195,1
2408,0.629,0.208,0.768,-26.794,-24.353,2.747,12.134,-40.666,-118.411,1
2439,0.904,-0.409,0.13,-3.174,6.653,-3.906,-76.789,-62.578,-126.019,1
2482,0.734,0.18,0.731,-0.854,-19.897,0.305,11.827,-43.22,-119.13,1
2544,0.898,-0.467,0.15,-5.676,5.92,-8.85,-75.405,-63.364,-127.853,1
2587,0.75,0.128,0.675,-1.953,-30.701,3.174,12.173,-45.742,-119.976,1
2650,0.921,-0.427,0.128,-0.793,5.981,-10.254,-73.603,-64.089,-129.781,1
2691,0.778,0.133,0.633,-16.663,-32.959,6.409,12.486,-49.202,-120.63,1
2739,0.913,-0.365,0.126,-5.493,2.747,-12.756,-72.416,-65.154,-131.407,1
2798,0.783,0.142,0.657,-31.738,-26.123,5.127,10.618,-52.075,-120.833,1
2844,0.925,-0.389,0.175,-4.7,4.7,-9.399,-71.713,-66.05,-132.506,1
2902,0.857,0.143,0.636,-2.258,-24.353,0.122,10.069,-54.564,-121.218,1
2935,0.926,-0.336,0.137,-6.409,4.395,-7.202,-70.214,-66.682,-134.258,1
2991,0.862,0.081,0.636,-2.258,-10.864,-1.16,9.959,-55.92,-121.926,1
3040,0.917,-0.408,0.135,-6.409,0.854,-1.282,-69.933,-67.039,-135.066,1
3096,0.873,0.096,0.541,0,-5.92,1.282,9.641,-56.711,-121.976,1
3129,0.923,-0.381,0.142,-0.854,0.916,-2.808,-69.966,-67.159,-135.198,1
3202,0.833,0.096,0.5,-0.671,-8.789,1.038,9.542,-57.541,-122.003,1
3236,0.927,-0.362,0.14,-0.671,0.732,-3.845,-69.648,-67.516,-135.522,1
3306,0.875,0.103,0.517,-1.648,-11.292,1.953,9.305,-58.689,-121.921,1
3339,0.932,-0.38,0.138,-2.075,0.488,-5.798,-69.252,-67.95,-135.945,1
3397,0.869,0.091,0.491,1.892,-5.432,0.366,9.19,-59.678,-121.948,1
3502,0.874,0.084,0.468,0.427,-4.395,-1.282,9.476,-60.425,-122.245,1
3549,0.957,-0.351,0.15,-1.404,1.465,-3.296,-67.896,-68.719,-137.384,1
3606,0.918,0.098,0.478,-0.793,-11.719,1.953,9.58,-61.315,-122.448,1
3633,0.933,-0.292,0.123,-0.854,1.648,-3.54,-67.385,-68.796,-137.889,1
3712,0.913,0.076,0.457,-3.906,-14.465,3.113,9.393,-62.578,-122.514,1
3739,0.941,-0.308,0.131,3.235,2.563,-6.165,-66.528,-69.005,-138.686,1
3802,0.902,0.078,0.43,-5.432,-13.123,3.601,9.261,-63.968,-122.514,1
3827,0.958,-0.335,0.143,2.075,2.136,-3.296,-65.627,-69.28,-139.504,1
