microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
20781,-1.098,0.06,-0.213,-14.099,2.93,-0.549,128.342,83.293,-6.108,2
20784,-0.831,-0.745,0.128,0.305,-7.019,7.568,-77.239,54.915,-122.009,2
20874,-0.816,-0.529,0.11,1.526,1.16,16.357,-76.893,56.294,-120.998,2
20996,-0.768,-0.509,0.111,-0.977,0.671,11.658,-76.564,57.678,-120.476,2
21084,-0.809,-0.627,0.193,14.465,6.775,10.01,-75.542,58.694,-120.223,2
21174,-0.832,-0.532,0.141,3.601,6.226,12.024,-73.312,59.711,-120.108,2
21247,-0.957,0.032,-0.081,-18.677,-33.386,3.54,108.765,84.271,-24.84,2
21270,-0.927,0.036,0.021,-7.141,-11.108,2.686,80.327,84.177,-52.685,2
21279,-1.026,0.045,-0.004,2.075,2.93,3.662,76.954,83.633,-56.536,2
21279,-0.843,-0.305,0.098,6.47,2.563,-0.305,-72.79,60.776,-120.476,2
21370,-0.807,-0.427,0.091,-10.071,-5.615,-12.756,-73.872,60.441,-120.784,2
21457,-1.008,0.03,-0.009,-1.16,-22.4,3.235,71.642,82.546,-63.809,2
21471,-0.865,0.03,-0.017,-5.249,-27.1,2.686,56.074,80.991,-80.744,2
21485,-0.82,-0.48,0.048,-4.456,-18.188,-17.639,-73.455,58.612,-119.751,2
21546,-0.927,0.007,0.016,-8.118,-2.93,-2.991,50.746,80.673,-85.644,2
21560,-0.947,0.082,0.053,-10.498,-13.672,15.808,48.68,79.442,-87.391,2
21580,-0.8,-0.422,0.052,2.686,-28.198,-26.672,-71.96,56.245,-117.779,2
21597,-0.811,0.174,0.132,-7.446,-6.531,28.748,48.922,76.976,-87.083,2
21669,-0.779,-0.567,0.24,-33.691,-29.846,-25.33,-70.565,53.097,-114.593,2
21686,-0.909,0.199,0.115,-25.452,-0.61,19.226,52.037,75.646,-81.909,2
21775,-0.772,-0.499,0.291,25.513,-27.161,-25.818,-67.731,49.598,-111.352,2
21792,-0.93,0.299,0.145,-12.512,-31.189,32.471,51.224,72.197,-81.299,2
21864,-0.694,-0.53,0.311,-14.954,-21.423,-21.912,-67.203,46.972,-109.479,2
21882,-0.891,0.286,0.28,-36.743,-25.452,11.841,46.549,68.555,-84.172,2
21968,-0.645,-0.598,0.252,-3.784,-22.4,-22.278,-67.412,44.346,-108.007,2
22042,-0.792,0.267,0.308,-19.287,-23.193,10.986,42.951,65.55,-86.528,2
22089,-0.636,-0.626,0.25,-5.615,-21.851,-22.888,-67.269,41.512,-106.661,2
22164,-0.566,-0.621,0.335,-19.897,-21.851,-33.752,-67.626,38.167,-105.381,2
22268,-0.755,0.312,0.321,-18.677,-32.166,18.005,40.15,62.276,-88.489,2
22282,-0.526,-0.67,0.341,1.526,-25.269,-29.419,-66.429,34.42,-104.337,2
22317,-0.813,0.298,0.443,-11.963,-24.231,20.203,37.282,58.777,-89.819,2
22327,-0.858,0.387,0.488,-24.231,-19.287,15.93,37.54,55.404,-88.978,2
22359,-0.517,-0.823,0.316,-16.541,-14.404,-22.766,-68.286,31.707,-103.859,2
22387,-0.766,0.359,0.538,-8.728,-12.634,8.484,35.81,52.833,-89.434,2
22464,-0.467,-0.771,0.312,0.183,-6.592,-15.747,-67.357,29.515,-103.645,2
22482,-0.772,0.431,0.559,-0.793,-0.061,5.371,36.996,51.141,-88.934,2
22554,-0.471,-0.824,0.34,-14.526,-5.005,-3.357,-67.44,28.4,-103.557,2
22587,-0.831,0.421,0.596,-6.165,3.723,1.099,37.024,50.955,-88.5,2
22659,-0.448,-0.846,0.373,-17.029,0.122,11.047,-68.434,28.455,-103.211,2
22702,-0.799,0.416,0.59,2.136,10.681,-9.033,36.2,51.751,-88.407,2
22765,-0.479,-0.848,0.291,-9.277,-0.549,17.883,-69.274,29.905,-102.898,2
22800,-0.737,0.304,0.435,-2.869,12.39,-10.559,35.414,53.427,-88.676,2
22926,-0.71,0.3,0.333,4.272,-9.949,4.822,35.063,54.25,-88.621,2
22960,-0.479,-0.736,0.305,-0.305,-2.686,-10.925,-68.022,30.322,-101.992,2
23031,-0.693,0.343,0.443,0,-19.165,8.423,34.601,52.674,-89.039,2
23058,-0.5,-0.875,0.328,-0.732,-5.188,-16.357,-68.472,28.724,-102.354,2
23092,-0.726,0.352,0.57,-1.099,-17.883,8.301,34.041,50.603,-89.797,2
23184,-0.457,-0.855,0.329,-0.61,-6.348,-12.085,-68.258,26.999,-102.415,2
23259,-0.438,-0.858,0.34,1.587,-8.118,-13.123,-68.203,25.345,-102.151,2
23332,-0.684,0.348,0.522,-11.963,-11.78,8.179,33.415,48.702,-90.231,2
23356,-0.383,-0.824,0.331,-1.16,-9.644,-15.808,-68.297,23.665,-101.986,2
23360,-0.738,0.375,0.568,-9.399,-16.418,10.498,33.085,47.01,-90.198,2
23407,-0.686,0.362,0.61,4.639,-17.639,10.315,32.426,44.962,-90.555,2
23440,-0.335,-0.856,0.337,6.836,-12.207,-17.212,-68.483,21.912,-101.915,2
23496,-0.635,0.406,0.597,5.005,-20.813,14.16,32.585,42.814,-90.588,2
23559,-0.368,-0.83,0.313,-3.052,-8.972,-14.771,-68.016,20.242,-101.788,2
23632,-0.626,0.432,0.655,-10.62,-22.4,6.104,31.8,40.128,-90.818,2
23680,-0.304,-0.889,0.328,-17.334,-5.615,-14.832,-68.989,18.759,-101.799,2
23707,-0.632,0.424,0.714,-2.258,-11.719,5.31,31.075,38.381,-91.412,2
23739,-0.275,-0.881,0.341,-6.958,-6.042,-9.399,-69.066,17.314,-101.706,2
23797,-0.586,0.417,0.673,-8.362,-14.771,6.104,30.207,36.936,-91.835,2
23845,-0.278,-0.875,0.32,-17.029,-8.179,-9.644,-70.164,16.238,-101.514,2
23947,-0.516,0.406,0.706,-7.629,-17.639,2.991,28.301,35.359,-92.648,2
23994,-0.272,-0.937,0.307,-3.113,-1.709,-11.169,-71.076,15.26,-101.711,2
24027,-0.511,0.362,0.73,-5.31,-13.123,4.578,27.834,33.712,-93.241,2
24046,-0.236,-0.931,0.329,-10.681,-0.671,-10.986,-71.186,13.975,-101.871,2
24096,-0.516,0.402,0.749,0.244,-12.451,6.47,27.806,32.206,-93.34,2
24144,-0.219,-0.913,0.33,3.296,-1.038,-10.62,-71.158,12.832,-102.085,2
24202,-0.499,0.394,0.749,-5.066,-11.719,1.892,27.653,30.844,-93.554,2
24339,-0.177,-0.93,0.29,5.554,-4.211,-13.55,-71.993,10.536,-102.645,2
24381,-0.465,0.407,0.775,-1.892,-13.245,5.249,27.444,29.57,-93.845,2
24429,-0.444,0.408,0.777,-3.784,-11.719,1.648,27.142,28.163,-94.208,2
24429,-0.162,-0.952,0.303,-5.676,-0.061,-11.108,-72.422,9.333,-102.92,2
24534,-0.127,-0.936,0.291,-4.761,-2.075,-13.977,-72.609,8.097,-103.244,2
24554,-0.432,0.413,0.788,-1.038,-12.817,3.418,26.922,26.851,-94.735,2
24607,-0.41,0.375,0.79,-1.953,-16.174,2.93,26.543,25.417,-95.262,2
24624,-0.109,-0.914,0.279,-5.615,-3.479,-15.869,-73.114,6.581,-103.541,2
24713,-0.372,0.398,0.803,-0.488,-22.095,7.629,26.202,23.659,-95.823,2
24740,-0.079,-0.916,0.259,-2.625,-6.348,-20.264,-73.685,4.807,-103.738,2
24817,-0.343,0.4,0.833,-4.089,-21.729,5.981,25.686,21.352,-96.356,2
24831,-0.043,-0.943,0.262,-10.132,-3.601,-21.667,-74.438,2.714,-103.942,2
24924,-0.015,-0.993,0.246,0.977,-5.432,-17.456,-75.075,0.764,-104.123,2
24940,-0.316,0.386,0.897,-4.822,-18.677,9.46,25.087,19.039,-96.812,2
25012,-0.33,0.451,0.966,-4.15,-4.395,3.235,24.335,17.639,-96.932,2
25029,-0.011,-1.038,0.3,-12.695,0.671,-5.066,-75.773,-0.313,-104.024,2
25120,-0.019,-1.123,0.238,23.071,-17.029,0.671,-75.663,-0.582,-103.398,2
25136,-0.366,0.4,0.902,2.075,7.751,-10.132,23.73,18.149,-97.026,2
25221,-0.26,0.402,0.822,-10.376,-33.386,-3.54,23.73,17.748,-97.954,2
25231,0.03,-0.836,0.303,7.813,0.366,7.202,-74.273,-0.423,-102.618,2
25315,-0.027,-0.694,0.224,5.432,-2.319,-18.677,-74.498,-0.511,-102.892,2
25349,-0.026,0.457,0.867,-4.028,-19.897,7.08,23.044,14.321,-99.256,2
25416,-0.223,0.385,0.896,-39.429,-22.278,9.155,21.923,12.7,-100.02,2
25419,0.061,-1.066,0.282,-8.484,1.465,-5.859,-75.899,-1.758,-103.304,2
25524,0.038,-0.992,0.191,-14.404,0.61,-5.859,-75.569,-2.417,-103.667,2
25541,-0.188,0.307,0.854,-15.564,-24.17,3.235,21.401,9.651,-100.739,2
25642,-0.168,0.288,0.851,8.728,-30.212,4.517,20.874,6.806,-101.766,2
25720,0.076,-0.938,0.25,2.93,-1.953,-15.991,-76.415,-4.455,-103.991,2
25733,-0.022,0.37,0.956,4.822,-37.109,4.7,20.572,3.538,-102.53,2
25809,0.102,-0.957,0.224,1.16,-4.15,-21.606,-76.465,-6.422,-104.178,2
25825,0.039,0.369,0.965,-7.141,-21.24,8.118,20.259,0.533,-102.991,2
25914,0.14,-0.924,0.25,-3.174,-2.502,-20.63,-76.888,-8.487,-104.288,2
25931,0.056,0.362,0.912,-13.916,-30.457,9.033,19.742,-2.411,-103.431,2
26019,0.198,-0.878,0.206,-8.545,0.427,-21.79,-77.19,-10.569,-104.59,2
26032,0.088,0.342,0.924,-14.893,-17.151,4.272,19.193,-5.191,-103.947,2
26136,0.099,0.272,1.034,2.258,-28.564,0.427,18.556,-7.526,-104.7,2
26226,0.146,0.357,1.047,-1.343,-3.723,-2.502,18.298,-8.503,-105.024,2
26239,0.233,-1.04,0.175,-5.737,-1.221,-5.981,-78.393,-13.151,-105.112,2
26304,0.247,-0.938,0.211,-3.113,1.953,5.859,-78.398,-13.008,-105.287,2
26332,0.137,0.295,0.971,-0.61,13.55,-6.104,18.281,-7.751,-105.183,2
26409,0.213,-0.948,0.162,-3.052,-2.197,7.324,-79.398,-12.123,-105.123,2
26447,0.118,0.232,0.741,-5.249,-13.794,1.892,18.463,-7.366,-105.661,2
26499,0.198,-0.854,0.146,8.362,-1.648,-12.39,-79.442,-12.255,-104.952,2
26557,0.188,0.26,0.817,0.854,-29.541,10.193,18.435,-9.981,-105.947,2
26604,0.253,-0.907,0.169,2.197,-4.761,-24.414,-79.233,-14.222,-105.024,2
26632,0.255,0.279,0.947,-6.226,-24.536,15.686,18.144,-13.288,-105.974,2
26709,0.309,-0.951,0.179,4.761,-8.606,-24.17,-79.354,-16.743,-104.881,2
26745,0.267,0.333,0.927,-9.644,-22.156,10.803,17.622,-15.842,-105.656,2
26801,0.339,-0.897,0.19,5.859,-4.395,-24.658,-79.255,-19.155,-104.716,2
26842,0.339,0.281,0.898,-12.39,-29.114,7.324,17.232,-18.748,-105.848,2
26904,0.378,-0.917,0.167,-5.615,-2.197,-22.705,-79.332,-21.495,-104.908,2
26946,0.396,0.251,0.921,-4.822,-25.452,9.338,16.518,-21.868,-106.359,2
26994,0.407,-0.964,0.153,-3.052,-3.784,-17.212,-79.711,-23.582,-104.963,2
27036,0.432,0.245,0.953,-6.958,-15.076,6.47,15.656,-24.115,-106.49,2
27099,0.378,-1.01,0.084,-3.418,-8.545,-12.573,-80.552,-24.961,-104.777,2
27142,0.373,0.136,0.919,27.283,3.357,-4.456,16.221,-25.175,-106.979,2
27191,0.443,-0.93,0.175,-14.221,1.587,3.113,-80.975,-26.01,-104.183,2
27247,0.41,0.122,0.865,-15.503,-46.936,1.099,16.359,-26.45,-107.402,2
27294,0.446,-0.632,0.117,18.433,0.183,-9.277,-80.75,-26.125,-104.183,2
27351,0.494,0.235,0.924,11.047,-19.47,2.075,17.001,-29.037,-108.012,2
27385,0.462,-0.984,0.087,8.728,-1.77,-12.207,-80.788,-27.109,-104.436,2
27458,0.544,0.297,0.891,-11.353,-17.09,8.789,16.721,-30.712,-108.029,2
27489,0.496,-0.864,0.149,7.263,-1.404,-9.46,-80.579,-27.993,-104.535,2
27562,0.542,0.294,0.84,8.057,-4.15,2.136,16.694,-31.888,-108.127,2
27594,0.498,-0.87,0.169,-2.991,1.343,-6.287,-80.019,-28.812,-104.897,2
27652,0.549,0.255,0.783,0.854,-17.334,0.061,16.875,-32.888,-108.677,2
27685,0.502,-0.763,0.153,1.282,2.869,-13.184,-80.03,-29.515,-105.227,2
27756,0.569,0.239,0.789,1.953,-7.874,0,17.144,-34.052,-109.418,2
27789,0.507,-0.829,0.137,3.418,0.427,-15.32,-79.991,-30.855,-105.771,2
27846,0.571,0.219,0.804,-3.052,-8.362,2.197,17.051,-34.953,-109.737,2
27894,0.51,-0.862,0.15,-8.301,2.319,-14.526,-80.167,-32.349,-106.271,2
27952,0.598,0.273,0.762,-3.906,-12.329,4.211,17.512,-36.101,-109.874,2
27983,0.539,-0.795,0.138,-4.883,0.916,-18.799,-80.024,-34.036,-106.76,2
28056,0.636,0.237,0.758,-3.906,-23.804,7.629,16.941,-38.04,-110.193,2
28089,0.576,-0.768,0.147,1.648,0,-21.851,-80.035,-35.865,-107.342,2
28161,0.668,0.239,0.729,-2.625,-20.996,7.874,16.87,-40.391,-110.253,2
28179,0.607,-0.743,0.148,-4.028,-0.366,-24.109,-79.618,-38.106,-107.776,2
28267,0.717,0.199,0.729,-11.353,-30.457,8.179,16.188,-43.033,-110.577,2
28283,0.644,-0.74,0.138,-2.93,-2.014,-22.339,-79.942,-40.27,-108.182,2
28357,0.744,0.211,0.712,-9.827,-20.874,5.676,15.864,-45.692,-110.929,2
28383,0.678,-0.721,0.133,-5.981,-2.014,-23.193,-79.926,-42.528,-108.495,2
28462,0.714,0.175,0.661,-17.639,-37.659,4.517,15.178,-48.054,-111.511,2
28491,0.679,-0.866,0.084,1.648,-9.827,-18.127,-80.887,-44.423,-107.963,2
28566,0.799,0.119,0.618,-7.507,-31.86,1.953,15.656,-51.597,-112.621,2
28594,0.706,-0.701,0.126,-9.644,3.296,-12.451,-80.815,-46.093,-108.193,2
28671,0.847,0.124,0.621,-0.244,-21.057,0.549,16.188,-53.696,-113.478,2
28763,0.862,0.14,0.551,-5.371,-13.733,4.028,16.018,-55.679,-113.956,2
28788,0.764,-0.634,0.111,-6.104,-0.305,-16.724,-80.409,-49.559,-109.281,2
28866,0.869,0.176,0.532,-8.362,-16.541,3.235,15.645,-57.217,-114.104,2
28880,0.798,-0.651,0.096,-2.441,-1.404,-18.25,-80.541,-51.24,-109.688,2
28971,0.885,0.138,0.516,-6.165,-14.16,3.906,14.771,-59.095,-114.324,2
28986,0.797,-0.601,0.079,-4.761,-1.282,-15.076,-81.057,-52.625,-109.951,2
29064,0.811,-0.574,0.085,-6.47,-1.892,-14.343,-81.535,-53.981,-110.083,2
29076,0.894,0.138,0.449,-9.888,-20.874,5.981,14.381,-61.04,-114.505,2
29167,0.924,0.104,0.458,-6.042,-26.55,3.906,14.431,-63.314,-114.961,2
29180,0.827,-0.625,0.063,-9.949,-0.549,-12.329,-81.584,-55.366,-110.402,2
29260,0.84,-0.573,0.072,-0.732,-1.526,-11.169,-81.98,-56.618,-110.638,2
29271,0.961,0.11,0.445,-0.61,-27.832,5.676,14.156,-65.891,-115.4,2
29364,0.862,-0.593,0.071,-8.057,-1.16,-8.789,-82.491,-57.838,-110.967,2
29384,0.978,0.062,0.466,-5.005,-8.972,3.601,13.524,-67.258,-115.389,2
29468,0.854,-0.568,0.049,4.395,-3.784,0.61,-82.683,-58.156,-110.863,2
29488,0.976,0.119,0.489,2.563,3.174,3.357,13.623,-67.401,-114.829,2
29560,0.838,-0.541,0.072,5.92,-3.601,3.906,-82.87,-57.881,-110.193,2
29574,0.913,0.105,0.402,13.428,16.663,0.61,13.667,-65.967,-113.895,2
29664,0.857,-0.487,0.07,2.319,-2.258,-1.892,-82.798,-57.711,-109.457,2
29681,0.923,0.126,0.282,6.104,-14.221,0.61,15.364,-66.121,-114.291,2
29754,0.875,-0.414,0.066,1.16,1.404,-12.573,-82.018,-58.678,-110.16,2
29782,0.969,0.118,0.305,-7.69,-16.602,2.93,16.578,-68.258,-115.538,2
29902,0.969,0.132,0.322,-16.296,-22.644,4.211,17.034,-70.313,-116.494,2
29964,0.903,-0.467,0.081,-10.986,5.31,-16.113,-81.107,-61.738,-112.593,2
29981,0.986,0.125,0.318,-6.592,-14.221,-0.122,17.523,-72.109,-118.026,2
30082,0.979,0.083,0.298,-6.226,-30.762,-1.343,18.638,-73.971,-120.482,2
30159,0.91,-0.503,0.061,-14.648,5.005,-8.118,-80.447,-64.006,-115.307,2
30192,1.006,0.069,0.188,-7.202,-25.635,5.188,20.555,-77.404,-123.816,2
30249,0.906,-0.397,0.057,-1.587,4.211,-12.878,-79.722,-65.16,-117.037,2
30291,1.006,0.088,0.197,-8.423,-8.789,2.014,22.698,-79.354,-126.26,2
30354,0.928,-0.412,0.062,3.54,-1.221,-11.169,-79.14,-66.335,-118.004,2
30389,1.001,0.081,0.183,5.31,-9.277,2.563,23.198,-80.151,-126.634,2
30459,0.933,-0.386,0.072,5.249,-3.418,-9.033,-78.761,-67.352,-117.977,2
30494,1.016,0.089,0.143,6.042,-9.155,3.662,24.412,-81.271,-127.315,2
30591,1.026,0.064,0.121,-1.831,-11.414,3.662,24.39,-82.156,-127.414,2
30654,0.914,-0.356,0.066,-0.793,-2.808,-9.094,-79.387,-69.186,-117.801,2
30697,1.018,0.091,0.104,-12.268,-11.292,4.028,25.054,-83.265,-128.199,2
30744,1.033,-0.346,0.066,-13.062,-2.197,-11.475,-79.849,-70.626,-118.246,2
30804,1.039,0.055,0.062,-1.16,-17.395,5.31,25.856,-84.864,-130.018,2
30864,0.95,-0.296,0.055,-1.16,-1.587,-14.709,-80.145,-71.84,-118.46,2
30898,1.03,0.064,0.069,-2.563,-17.212,2.991,33.47,-86.649,-137.681,2
30939,0.968,-0.31,0.053,-6.226,-1.465,-12.451,-79.948,-73.24,-119.207,2
30997,1.046,0.029,0.079,-4.883,-14.343,4.028,44.797,-87.946,-149.661,2
31044,0.972,-0.271,0.045,-2.563,-0.854,-7.751,-79.997,-74.097,-119.751,2
31102,1.047,-0.021,0.063,-18.921,-3.967,4.272,51.405,-88.643,-157.527,2
31135,0.955,-0.333,0.025,-2.747,-0.488,-2.686,-80.975,-74.339,-120.322,2
31191,1.034,0.016,0.057,-5.554,-2.441,3.113,45.016,-88.868,-151.37,2
31241,0.972,-0.266,0.026,-6.958,-2.197,2.38,-82.013,-74.257,-119.614,2
31296,1.023,0.011,0.009,2.136,2.869,2.075,27.988,-88.835,-134.374,2
31344,0.97,-0.258,0.03,1.16,-2.197,0.977,-82.914,-74.147,-118.806,2
31401,1.027,0.009,0.003,8.24,-0.061,0.427,22.143,-88.901,-128.106,2
31435,0.983,-0.269,0.025,6.653,-2.258,-1.648,-83.353,-74.284,-118.257,2
31522,1.032,0.014,0.01,3.479,-1.77,0.916,23.049,-89.132,-128.535,2
31547,0.962,-0.283,0.018,0.488,-1.587,-2.197,-83.688,-74.52,-118.136,2
31596,1.026,0.009,0.008,3.723,-3.479,1.343,22.407,-89.412,-127.584,2
31631,0.967,-0.271,0.011,1.526,-1.892,-2.136,-83.996,-74.762,-117.839,2
31702,1.037,0.002,0.026,4.15,-1.221,1.587,12.618,-89.599,-117.318,2
31734,0.975,-0.269,0.018,1.648,-2.014,-1.16,-84.441,-74.954,-117.367,2
31806,1.034,0.003,0.012,1.038,0.366,2.136,-14.101,-89.61,-90.335,2
31839,0.977,-0.259,0.018,0.549,-2.258,0,-85.232,-74.998,-116.708,2
31912,1.031,0.003,0.002,0.183,1.282,2.075,-33.959,-89.429,-70.351,2
32002,1.027,0.003,-0.001,-0.061,1.343,1.099,-37.441,-89.253,-66.824,2
32034,0.973,-0.27,0.02,0.183,-0.854,-1.343,-86.578,-75.064,-115.928,2
32106,1.034,-0.013,0.005,-0.854,-0.977,0.732,-48.181,-89.275,-56.036,2
32135,0.973,-0.251,0.009,-1.038,-0.549,-1.831,-86.979,-75.223,-115.922,2
32211,1.026,-0.018,0.009,-2.38,-1.77,2.563,-59.705,-89.176,-44.604,2
32238,0.97,-0.246,0.004,-1.953,-1.465,-1.587,-87.594,-75.366,-115.785,2
32312,1.034,-0.033,0.008,-0.916,-1.526,2.319,-71.169,-88.962,-33.398,2
32334,0.979,-0.261,-0.011,-1.221,-2.136,-1.221,-88.665,-75.476,-115.307,2
0,0.914,-0.352,0.28,-2.563,-3.235,5.859,-62.26,-65.583,-139.268,1
21,0.941,0.141,0.101,-15.015,1.953,7.324,39.595,-82.562,-143.361,1
51,0.84,-0.37,0.256,6.592,-4.517,0.732,-63.127,-65.171,-137.813,1
109,1.072,0.092,0.182,-4.517,-2.197,4.089,38.776,-82.733,-142.245,1
156,0.917,-0.42,0.211,-0.488,-5.249,4.089,-63.957,-65.198,-136.5,1
214,1.002,0.064,0.186,3.723,13.794,-0.366,33.234,-81.552,-136.11,1
246,0.922,-0.369,0.179,-1.465,-3.601,10.01,-65.38,-64.786,-134.802,1
319,1.068,0.145,0.156,-12.024,19.043,0.916,29.465,-80.239,-131.424,1
353,0.929,-0.423,0.178,-12.329,1.099,15.93,-66.934,-63.539,-132.929,1
424,1.029,0.088,0.171,2.075,12.024,-2.38,26.373,-78.843,-128.183,1
453,0.924,-0.459,0.164,5.188,1.282,16.357,-67.802,-62.001,-131.364,1
514,0.966,0.039,0.176,-9.399,18.066,-0.793,24.351,-77.404,-126.337,1
549,0.833,-0.522,0.16,-2.136,0.305,10.498,-68.774,-60.661,-130.496,1
618,1.013,0.043,0.193,15.076,2.014,-0.916,24.269,-76.729,-125.612,1
651,0.889,-0.442,0.188,10.559,-2.563,7.141,-68.637,-60.013,-129.397,1
724,0.998,0.116,0.211,16.724,0.916,-0.793,25.51,-76.531,-125.464,1
750,0.86,-0.489,0.195,14.709,-2.808,2.502,-68.154,-59.689,-128.524,1
841,0.971,0.066,0.203,16.724,-3.784,2.075,26.812,-76.712,-125.359,1
855,0.859,-0.472,0.176,16.357,-7.629,2.014,-67.566,-59.639,-127.436,1
934,1.025,0.111,0.212,7.202,-1.709,10.376,26.049,-77.289,-123.272,1
941,0.896,-0.427,0.183,0.183,-8.057,3.418,-67.758,-59.881,-125.777,1
1023,1.016,0.11,0.187,-5.371,0.671,5.676,23.066,-77.602,-119.916,1
1040,0.894,-0.42,0.208,-6.775,-3.479,2.93,-68.818,-59.958,-124.486,1
1130,1.013,0.089,0.199,-11.108,6.104,4.456,20.215,-77.366,-117.581,1
1143,0.967,-0.302,0.137,-44.495,-5.981,14.771,-70.664,-59.892,-123.673,1
1234,1.026,0.026,0.268,0.122,2.93,-0.732,18.688,-76.981,-117.004,1
1263,0.827,-0.574,0.206,37.842,1.099,1.16,-71.532,-59.2,-124.244,1
1324,1.032,0.025,0.32,0.244,23.682,-0.61,16.485,-75.388,-115.307,1
1340,0.834,-0.52,0.121,27.466,-12.817,13.855,-72.664,-58.568,-123.547,1
1429,0.977,0.076,0.282,17.029,19.836,-6.165,15.364,-72.911,-114.186,1
1439,0.812,-0.613,0.144,5.188,-8.057,31.372,-74.482,-57.074,-122.487,1
1523,0.882,-0.676,0.18,19.592,1.404,29.175,-73.696,-54.399,-121.816,1
1559,1.046,0.087,0.361,24.048,20.752,-12.939,18.303,-70.637,-115.439,1
1627,0.846,-0.501,0.182,16.235,6.409,24.597,-72.422,-51.707,-121.778,1
1646,0.977,0.19,0.333,22.217,17.822,-14.282,20.885,-68.132,-117.043,1
1728,0.986,0.118,0.318,32.471,6.958,-13.184,22.418,-66.44,-118.295,1
1734,0.823,-0.677,0.12,17.7,5.493,20.081,-71.9,-49.422,-121.849,1
1822,0.821,-0.647,0.186,-12.024,6.653,15.015,-69.011,-47.895,-120.734,1
1834,0.98,0.267,0.353,-30.09,0.305,-2.991,27.334,-65.748,-119.432,1
1926,0.73,-0.723,0.268,-3.174,3.357,18.616,-68.626,-46.291,-119.993,1
1944,0.915,0.069,0.401,-18.494,12.878,-3.357,27.328,-64.622,-118.768,1
2017,0.722,-0.658,0.222,12.39,-1.465,16.113,-69.362,-44.434,-119.158,1
2057,0.999,0.189,0.422,13.367,16.785,-8.606,27.532,-63.182,-118.312,1
2121,0.622,-0.784,0.25,5.737,-5.188,18.005,-69.802,-42.841,-117.751,1
2149,0.838,0.196,0.491,25.085,14.282,0.427,27.087,-61.556,-116.768,1
2227,0.681,-0.851,0.294,-7.507,5.066,16.663,-70.801,-41.303,-116.521,1
2238,0.797,0.522,0.311,-0.122,25.085,0.854,26.169,-59.766,-115.01,1
2317,0.667,-0.647,0.393,25.208,-1.892,5.798,-70.785,-40.281,-116.032,1
2344,0.902,0.376,0.363,-46.387,-1.648,-1.587,26.472,-58.546,-114.747,1
2422,0.617,-0.501,0.306,-4.028,9.705,-2.747,-70.016,-39.963,-116.867,1
2448,0.904,0.007,0.543,-7.019,-6.592,-10.01,26.884,-58.244,-116.054,1
2511,0.639,-0.806,0.195,-15.137,9.583,-1.404,-69.45,-39.858,-117.724,1
2554,0.855,0.167,0.556,29.846,-3.54,-7.08,27.949,-58.14,-117.361,1
2618,0.62,-0.877,0.262,11.902,1.526,1.221,-68.708,-39.617,-117.955,1
2649,0.882,0.406,0.485,10.071,4.395,-2.38,29.053,-57.794,-117.872,1
2737,0.648,-0.689,0.324,20.874,-2.502,10.193,-67.775,-39.029,-117.631,1
2759,0.858,0.292,0.489,-7.202,12.695,-3.723,29.839,-57.107,-117.856,1
2811,0.648,-0.721,0.333,13.794,2.747,16.785,-66.973,-37.809,-117.109,1
2854,0.863,0.306,0.5,-2.136,18.188,-9.705,31.069,-55.415,-117.878,1
2916,0.584,-0.64,0.344,7.568,5.493,19.714,-66.209,-36.002,-116.669,1
2959,0.812,0.288,0.471,-0.061,29.663,-17.09,31.608,-52.723,-117.686,1
3010,0.576,-0.63,0.346,1.587,5.249,14.038,-65.786,-34.184,-116.384,1
3048,0.818,0.22,0.477,-12.939,11.108,-10.315,32.195,-50.729,-117.944,1
3112,0.58,-0.62,0.292,-14.282,4.211,5.432,-65.539,-33.168,-116.29,1
3154,0.794,0.186,0.541,7.202,8.728,-4.395,31.696,-49.9,-118.109,1
3216,0.534,-0.769,0.305,-3.418,-2.808,1.282,-65.836,-32.739,-116.164,1
3259,0.791,0.345,0.54,9.46,8.85,-3.479,31.63,-49.257,-117.817,1
3365,0.763,0.4,0.555,-1.099,14.771,-2.319,31.036,-48.29,-117.076,1
3397,0.551,-0.822,0.387,3.479,1.953,5.432,-66,-32.338,-115.373,1
3470,0.766,0.398,0.614,-0.977,7.019,-4.333,31.075,-47.554,-116.933,1
3502,0.535,-0.846,0.383,3.235,3.174,7.446,-65.292,-31.641,-115.17,1
3560,0.752,0.45,0.597,9.521,6.531,-4.211,31.998,-46.483,-117.043,1
3607,0.503,-0.861,0.384,20.264,1.404,8.423,-64.193,-30.58,-114.879,1
3665,0.756,0.452,0.593,0.854,7.996,-4.517,33.86,-45.67,-117.274,1
3696,0.48,-0.82,0.427,18.127,0.977,9.155,-62.902,-29.614,-114.478,1
3784,0.735,0.404,0.557,-9.766,8.423,-3.906,34.547,-45.027,-117.263,1
3831,0.473,-0.77,0.389,4.578,0.061,10.01,-62.303,-28.779,-113.994,1
3858,0.701,0.491,0.647,-18.616,14.893,0.549,34.437,-43.901,-116.79,1
3907,0.469,-0.798,0.434,-7.263,1.587,15.869,-62.161,-27.658,-113.286,1
3964,0.687,0.292,0.642,12.085,9.094,1.465,28.35,-42.825,-115.252,1
4011,0.448,-0.742,0.422,10.132,-0.732,16.174,-62.974,-25.928,-112.544,1
